"id_pagamento","data_pagamento","valor_pago","metodo_pagamento","id_pedido"
6127,2020-01-25,249.72,Pix,3939
6128,2021-01-25,807.33,Cartão de Crédito,4139
6129,2023-08-23,815.4,Pix,727
6130,2023-03-10,363.01,Cartão de Crédito,2244
6131,2020-01-15,705.79,Pix,5447
6132,2021-07-12,308.31,PayPal,57
6133,2023-03-08,758.14,Boleto,1117
6134,2020-01-20,566.14,Cartão de Crédito,8116
6135,2023-03-22,25.28,PayPal,883
6136,2021-12-26,14.55,Pix,6041
6137,2020-06-01,414.36,Cartão de Crédito,4025
6138,2022-10-16,82.85,PayPal,3518
6139,2023-12-10,517.12,Boleto,5297
6140,2020-08-19,128.64,Boleto,716
6141,2023-12-18,456.96,Cartão de Crédito,3218
6142,2021-10-31,943.7,PayPal,528
6143,2020-11-11,362.14,Cartão de Crédito,1996
6144,2022-12-14,289.03,Boleto,3409
6145,2023-09-22,294.42,Cartão de Crédito,9985
6146,2020-12-31,351.56,Cartão de Crédito,7971
6147,2021-07-03,594.53,Pix,4516
6148,2021-01-21,573.85,PayPal,2223
6149,2023-07-02,564.22,Pix,6069
6150,2023-02-07,240.47,Boleto,1128
6151,2020-03-08,382.52,Pix,5864
6152,2020-03-17,807.92,Pix,2460
6153,2021-09-26,650.7,Cartão de Crédito,2806
6154,2022-09-25,14.88,Cartão de Crédito,5221
6155,2020-02-06,311.77,Pix,5583
6156,2021-04-08,582.58,Cartão de Crédito,4373
6157,2023-01-31,275.16,PayPal,4849
6158,2023-10-19,198.82,PayPal,1605
6159,2021-10-20,365.3,Boleto,7606
6160,2021-02-21,844.66,Pix,8953
6161,2022-11-22,405.26,Pix,988
6162,2023-10-29,326.38,Cartão de Crédito,1604
6163,2023-03-12,458.94,Cartão de Crédito,93
6164,2020-03-14,479.3,Cartão de Crédito,9211
6165,2022-11-09,130.09,Pix,2910
6166,2021-12-03,804.16,Boleto,5792
6167,2021-12-30,531.06,PayPal,5489
6168,2022-12-14,78.01,PayPal,721
6169,2023-03-18,17.01,Cartão de Crédito,2513
6170,2020-02-26,427.64,PayPal,7564
6171,2022-02-01,102.35,Boleto,9653
6172,2020-04-26,930.53,Boleto,8198
6173,2021-08-10,813.03,Cartão de Crédito,3015
6174,2023-03-12,880.27,PayPal,861
6175,2020-02-05,219.12,PayPal,8296
6176,2023-08-03,386.89,PayPal,2690
6177,2021-03-22,249.45,Boleto,7194
6178,2021-01-06,266.68,Cartão de Crédito,9524
6179,2022-04-02,790.61,PayPal,7203
6180,2021-10-25,630.82,Boleto,7780
6181,2021-09-06,928.97,PayPal,9403
6182,2022-01-28,232.12,Boleto,2746
6183,2023-07-12,29.47,Boleto,6616
6184,2021-02-04,400.32,Cartão de Crédito,6378
6185,2023-11-26,542.85,Cartão de Crédito,359
6186,2022-08-15,628.92,Pix,1071
6187,2021-07-22,89.1,Cartão de Crédito,1333
6188,2021-04-11,382.23,Cartão de Crédito,6465
6189,2021-09-01,793.16,Boleto,995
6190,2021-01-14,505.19,Cartão de Crédito,4446
6191,2023-06-04,339.64,PayPal,1974
6192,2020-09-12,705.48,Boleto,6579
6193,2023-02-01,346.48,Pix,7083
6194,2020-06-06,896.17,Cartão de Crédito,4398
6195,2022-02-01,594.56,Cartão de Crédito,5186
6196,2020-07-14,524.44,Pix,966
6197,2021-07-13,996.87,Cartão de Crédito,8290
6198,2023-07-26,359.06,PayPal,3738
6199,2021-10-27,190.21,PayPal,6544
6200,2021-07-29,975.94,Pix,7856
6201,2021-09-20,905.76,PayPal,1447
6202,2022-02-13,962.86,PayPal,7470
6203,2023-12-02,417.54,Pix,9013
6204,2022-12-01,870.08,Cartão de Crédito,1713
6205,2022-10-07,896.6,Boleto,9838
6206,2021-03-20,507.18,Cartão de Crédito,5295
6207,2021-10-06,749.97,PayPal,1065
6208,2023-11-05,90.75,Boleto,3740
6209,2022-08-02,76.61,Cartão de Crédito,6920
6210,2020-11-13,148.27,PayPal,5717
6211,2023-10-23,527.15,Pix,7699
6212,2021-09-04,436.99,Cartão de Crédito,3528
6213,2021-08-15,417.94,Pix,9646
6214,2020-02-28,425.98,Cartão de Crédito,3050
6215,2020-11-12,649.75,Pix,895
6216,2022-01-27,697.41,PayPal,6045
6217,2022-01-18,196.84,Boleto,1762
6218,2021-10-29,276.15,Pix,274
6219,2023-11-27,107.42,Cartão de Crédito,2487
6220,2021-10-28,155.36,Boleto,9205
6221,2023-02-25,835.93,PayPal,6314
6222,2023-10-11,121.42,PayPal,5391
6223,2022-01-02,845.28,Cartão de Crédito,4683
6224,2022-06-09,815.45,PayPal,5265
6225,2021-04-18,433.07,PayPal,6912
6226,2020-11-29,687.01,Cartão de Crédito,5708
6227,2021-04-16,77.56,Boleto,9203
6228,2020-12-24,665.09,Pix,5970
6229,2022-05-03,301.46,Pix,5683
6230,2020-11-28,695.83,Boleto,9898
6231,2021-12-29,503.18,Pix,3815
6232,2021-05-25,81.97,Cartão de Crédito,4423
6233,2022-12-15,234.36,Boleto,9274
6234,2022-03-20,303.05,Cartão de Crédito,7552
6235,2021-04-02,34.31,PayPal,394
6236,2020-01-05,350.91,PayPal,1284
6237,2022-12-13,782.61,Boleto,3625
6238,2022-10-21,494.62,Pix,4480
6239,2020-09-12,137.29,Boleto,2894
6240,2023-06-03,751.3,PayPal,7816
6241,2020-01-21,655.83,Cartão de Crédito,3559
6242,2023-01-08,298.18,Cartão de Crédito,1231
6243,2022-12-25,13.74,Cartão de Crédito,8866
6244,2021-08-22,622.12,Cartão de Crédito,6037
6245,2022-01-20,712.07,Cartão de Crédito,7190
6246,2021-07-22,533.34,Pix,9605
6247,2020-12-11,377.61,Boleto,6461
6248,2021-11-06,702.11,Pix,2865
6249,2020-06-28,89.43,Boleto,9145
6250,2023-11-22,727.57,Boleto,5153
6251,2023-08-11,698.3,Boleto,2650
6252,2023-11-26,509.24,Cartão de Crédito,5762
6253,2023-11-17,251.27,Boleto,6983
6254,2020-02-01,358.77,PayPal,6290
6255,2022-05-28,13.69,Boleto,1385
6256,2020-01-23,476.77,Cartão de Crédito,2788
6257,2023-08-08,705.15,Cartão de Crédito,5526
6258,2021-12-29,62.79,Cartão de Crédito,1794
6259,2021-08-21,263.04,Pix,6059
6260,2020-03-11,566.43,PayPal,4014
6261,2020-06-14,594.1,Boleto,6854
6262,2020-04-22,545.3,Boleto,9593
6263,2020-04-29,216.45,Cartão de Crédito,2362
6264,2022-01-30,512.65,Boleto,3142
6265,2021-11-21,671.5,Cartão de Crédito,2631
6266,2023-12-11,31.13,PayPal,7114
6267,2020-08-28,697.5,PayPal,4665
6268,2021-11-01,42.67,Cartão de Crédito,3634
6269,2022-05-12,657.67,PayPal,9116
6270,2020-06-28,143.86,Boleto,2960
6271,2022-03-03,809.58,Pix,2341
6272,2023-11-01,287.44,Cartão de Crédito,6534
6273,2023-09-19,62.07,Cartão de Crédito,5666
6274,2023-03-22,825.72,Pix,2905
6275,2023-07-24,938.48,Pix,329
6276,2021-12-22,297.36,Cartão de Crédito,7383
6277,2020-11-22,903.81,PayPal,5437
6278,2020-05-26,50.24,PayPal,5155
6279,2023-12-27,883.87,PayPal,569
6280,2022-10-11,860.26,PayPal,1205
6281,2021-06-22,278.42,PayPal,6622
6282,2021-11-25,828.32,Cartão de Crédito,4032
6283,2021-07-12,321.87,Pix,5756
6284,2023-09-11,20.93,Cartão de Crédito,5832
6285,2023-11-16,51.48,Boleto,283
6286,2021-10-04,71.99,Boleto,1639
6287,2020-04-27,89.89,Boleto,6650
6288,2022-11-20,303.84,Pix,97
6289,2021-11-18,364.29,PayPal,8647
6290,2022-04-26,855.57,Boleto,5337
6291,2022-07-02,850.12,Boleto,3477
6292,2020-11-01,821.08,Boleto,5671
6293,2023-08-31,464.18,Cartão de Crédito,9339
6294,2022-09-16,328.52,Boleto,8633
6295,2023-07-18,281.88,Cartão de Crédito,4265
6296,2021-12-13,144.57,Boleto,682
6297,2022-05-20,17.86,Boleto,3426
6298,2022-04-27,480.12,Pix,9121
6299,2020-09-20,250.35,Cartão de Crédito,7640
6300,2020-02-05,651.07,PayPal,5514
6301,2022-03-08,992.84,PayPal,6986
6302,2021-03-23,599.04,Cartão de Crédito,6642
6303,2023-11-25,284.84,Boleto,5072
6304,2021-03-29,921.56,Boleto,5346
6305,2020-12-29,518.38,Boleto,735
6306,2023-01-17,197.38,Boleto,1495
6307,2021-09-28,608.08,Pix,8931
6308,2023-02-18,172.11,Boleto,8216
6309,2022-10-10,115.46,PayPal,581
6310,2021-12-11,287.45,Boleto,3404
6311,2023-01-24,586.74,Boleto,6715
6312,2021-09-28,626.47,Cartão de Crédito,1979
6313,2023-05-12,701.58,Cartão de Crédito,880
6314,2023-05-28,740.71,Pix,1870
6315,2021-02-12,976.04,Pix,8757
6316,2022-08-27,995.44,Pix,665
6317,2020-12-11,136.46,PayPal,3223
6318,2022-06-16,712.09,Cartão de Crédito,2170
6319,2022-12-16,716.53,PayPal,1499
6320,2020-09-27,265.29,Boleto,592
6321,2022-09-20,734.66,PayPal,3843
6322,2023-07-07,218.44,Boleto,5451
6323,2022-10-09,269.37,PayPal,4448
6324,2022-10-31,682.39,Pix,3974
6325,2023-10-26,745.11,Cartão de Crédito,3446
6326,2022-12-24,440.08,Cartão de Crédito,4719
6327,2023-11-04,105.47,Boleto,1081
6328,2021-12-18,673.44,Cartão de Crédito,2340
6329,2020-06-23,674.61,Pix,4714
6330,2020-03-06,803.09,PayPal,7545
6331,2022-09-15,666.26,Pix,1023
6332,2021-12-25,841.87,PayPal,3469
6333,2022-07-01,488.33,Pix,4460
6334,2022-04-19,135.29,PayPal,3704
6335,2020-01-28,639.32,Pix,1529
6336,2021-02-06,502.55,PayPal,4028
6337,2020-06-05,580.05,PayPal,8552
6338,2021-01-21,972.18,Pix,4422
6339,2023-05-01,902.96,Boleto,8068
6340,2023-07-13,835.87,Pix,8430
6341,2023-08-14,79.63,Cartão de Crédito,4772
6342,2022-06-03,890.93,PayPal,3298
6343,2023-01-11,731.54,PayPal,6557
6344,2020-01-30,54.24,PayPal,784
6345,2021-05-11,591.57,PayPal,694
6346,2022-08-12,634.88,Cartão de Crédito,4095
6347,2022-04-05,100.67,Boleto,7628
6348,2020-05-09,497.96,PayPal,5512
6349,2021-05-11,581.04,Cartão de Crédito,5767
6350,2020-09-18,370.91,PayPal,4822
6351,2021-10-20,276.56,Cartão de Crédito,9442
6352,2023-04-20,180.68,PayPal,680
6353,2020-01-06,587.45,Cartão de Crédito,887
6354,2021-12-25,258.7,Boleto,3534
6355,2021-06-29,792.93,Boleto,1279
6356,2022-12-21,177.34,Boleto,6127
6357,2022-10-07,486.6,Cartão de Crédito,1318
6358,2021-11-01,712.44,PayPal,8349
6359,2020-12-12,270.37,PayPal,8348
6360,2023-07-02,609.28,Pix,8767
6361,2023-11-21,577.12,Pix,7855
6362,2022-08-18,680.13,Boleto,4784
6363,2022-11-08,138.33,Pix,4906
6364,2022-03-01,164.08,Cartão de Crédito,8033
6365,2020-09-14,725.54,PayPal,2474
6366,2023-05-25,31.08,Boleto,5525
6367,2021-04-03,740.87,Pix,8685
6368,2021-12-20,227.25,Cartão de Crédito,5771
6369,2023-10-14,488.27,PayPal,858
6370,2023-12-12,649.97,Pix,2806
6371,2020-06-11,958.6,Boleto,5271
6372,2022-10-14,703.12,PayPal,2346
6373,2021-12-17,144.21,Pix,2522
6374,2020-10-17,259.17,Boleto,9589
6375,2021-12-08,158.03,PayPal,4383
6376,2023-10-16,142.15,Boleto,2574
6377,2021-05-22,808.69,PayPal,7485
6378,2021-01-22,323.52,Pix,2538
6379,2021-09-18,344.37,Pix,364
6380,2023-10-13,988.56,Boleto,7107
6381,2021-01-10,450.89,PayPal,9583
6382,2021-03-13,16.76,PayPal,3240
6383,2020-07-04,430.11,PayPal,3486
6384,2021-07-23,428.8,Boleto,1829
6385,2020-08-24,603.7,Boleto,3274
6386,2021-08-16,268.17,PayPal,5193
6387,2023-07-26,78.2,PayPal,2180
6388,2020-01-26,750.92,Pix,2907
6389,2023-08-25,896.07,Boleto,6982
6390,2022-03-16,688.16,Cartão de Crédito,357
6391,2022-10-04,241.89,Pix,79
6392,2020-04-08,366.06,Boleto,5912
6393,2021-03-19,19.72,PayPal,2099
6394,2021-05-22,233.55,Pix,506
6395,2021-08-21,253.17,PayPal,6006
6396,2020-01-30,402.32,Cartão de Crédito,7868
6397,2023-06-18,73.21,Pix,1518
6398,2020-10-09,115.27,Pix,2988
6399,2020-08-22,123.33,PayPal,3929
6400,2020-03-02,129.69,Boleto,3549
6401,2023-09-22,630.85,Pix,8466
6402,2022-12-24,306.46,Boleto,6755
6403,2022-01-16,494.95,Boleto,9174
6404,2021-09-01,284.4,Pix,4184
6405,2022-07-26,313.21,Boleto,8955
6406,2023-06-11,358.7,Boleto,9823
6407,2020-01-17,409.26,Boleto,8563
6408,2021-09-10,376.7,Cartão de Crédito,7490
6409,2020-12-21,614.66,Pix,992
6410,2020-09-04,352.04,Pix,4072
6411,2020-07-01,132.94,Cartão de Crédito,5062
6412,2022-06-13,785.43,Boleto,8878
6413,2022-07-26,438.07,Pix,3639
6414,2021-10-02,179.05,Boleto,5238
6415,2023-03-06,180.57,PayPal,2861
6416,2021-06-28,17.05,PayPal,2155
6417,2022-06-16,459.19,PayPal,4432
6418,2021-12-14,331.78,Boleto,7219
6419,2023-12-31,841.45,Pix,563
6420,2022-10-16,572.67,PayPal,2536
6421,2020-11-09,172.18,PayPal,1953
6422,2021-03-01,988.63,Cartão de Crédito,577
6423,2023-07-18,619.32,Cartão de Crédito,7692
6424,2020-04-05,290.8,Boleto,1604
6425,2021-01-21,198.13,Cartão de Crédito,6957
6426,2023-10-16,793.92,Cartão de Crédito,4678
6427,2023-05-26,390.29,Boleto,8313
6428,2020-06-02,99.04,Cartão de Crédito,3705
6429,2023-08-21,577.29,PayPal,6793
6430,2021-05-25,910.47,Cartão de Crédito,204
6431,2021-11-01,906.37,Cartão de Crédito,6992
6432,2020-01-31,206.58,Pix,8971
6433,2022-06-03,573.76,Pix,45
6434,2020-09-29,281.68,PayPal,1484
6435,2021-07-21,782.54,Boleto,1287
6436,2021-09-09,241.68,Boleto,6853
6437,2021-11-02,962.25,Cartão de Crédito,4929
6438,2023-09-17,698.45,Boleto,9557
6439,2021-01-19,229.56,PayPal,3143
6440,2023-02-24,764.01,PayPal,9428
6441,2023-08-09,177.85,Pix,7904
6442,2021-10-20,851.86,PayPal,9933
6443,2022-03-12,17.26,Boleto,9200
6444,2021-10-26,867.71,Boleto,2076
6445,2021-07-21,106.85,PayPal,7180
6446,2023-01-10,442.53,PayPal,3492
6447,2021-12-15,853.93,Cartão de Crédito,7369
6448,2022-02-06,285.33,Boleto,111
6449,2022-10-22,188.47,Pix,9734
6450,2022-11-20,582.39,PayPal,3773
6451,2021-11-12,780.39,PayPal,6484
6452,2023-03-02,872.35,PayPal,6275
6453,2022-03-27,987.94,PayPal,9771
6454,2020-06-15,684.4,PayPal,652
6455,2022-12-13,343.07,Boleto,2658
6456,2020-10-08,594.59,PayPal,8846
6457,2022-02-18,184.44,Pix,9960
6458,2020-12-30,890.99,PayPal,8269
6459,2023-05-28,204.72,Boleto,128
6460,2022-10-18,545.91,Cartão de Crédito,5292
6461,2022-05-28,983.97,PayPal,8649
6462,2022-12-02,315.78,Cartão de Crédito,9367
6463,2023-11-30,635.27,Boleto,3678
6464,2022-09-25,399.16,Pix,6496
6465,2020-07-23,638.22,Boleto,9349
6466,2020-07-17,653.91,Pix,4517
6467,2021-04-18,701.5,Boleto,6591
6468,2021-09-05,706.48,Pix,6242
6469,2021-03-19,371.52,Pix,6081
6470,2022-06-12,425.12,Cartão de Crédito,7627
6471,2022-07-17,369.51,Boleto,1368
6472,2020-08-05,239.56,Cartão de Crédito,7744
6473,2021-09-26,867.58,Pix,4630
6474,2020-06-25,351.9,Cartão de Crédito,8335
6475,2022-10-12,639.48,PayPal,935
6476,2023-01-31,822.81,Pix,1728
6477,2020-04-25,568.71,Pix,6279
6478,2020-11-15,632.89,Boleto,7547
6479,2020-07-21,975.1,Boleto,725
6480,2021-04-02,210.01,Cartão de Crédito,2705
6481,2023-12-08,303.68,PayPal,9622
6482,2023-12-19,793.82,Boleto,37
6483,2023-02-27,387.54,PayPal,4437
6484,2022-10-20,677.28,Cartão de Crédito,7346
6485,2021-10-21,802.46,Boleto,491
6486,2022-03-20,709.8,PayPal,6990
6487,2021-07-15,435.98,Cartão de Crédito,2764
6488,2022-01-29,642.44,Boleto,1054
6489,2020-07-09,34.5,PayPal,2108
6490,2021-11-19,443.45,Pix,9407
6491,2020-05-23,600.21,PayPal,1309
6492,2023-12-15,956.09,Cartão de Crédito,2053
6493,2022-03-08,657.36,PayPal,6159
6494,2022-11-05,231.7,Pix,1927
6495,2020-01-19,948.49,Pix,24
6496,2022-03-11,529.48,Pix,8816
6497,2020-06-30,634.95,Cartão de Crédito,2871
6498,2022-12-23,116.96,PayPal,1361
6499,2022-09-23,306.09,Cartão de Crédito,3834
6500,2021-11-21,734.89,Cartão de Crédito,2583
6501,2023-06-17,607.84,PayPal,4736
6502,2021-01-19,20.46,Cartão de Crédito,3205
6503,2021-12-03,949.14,Pix,8873
6504,2020-07-11,730.19,Boleto,9993
6505,2021-06-30,970.62,PayPal,3816
6506,2021-10-21,558.04,PayPal,9179
6507,2021-02-14,933.66,Cartão de Crédito,7815
6508,2023-04-18,442.78,Boleto,7493
6509,2020-12-18,850.67,Pix,4898
6510,2021-03-16,927.23,Pix,714
6511,2022-11-04,857.92,Pix,2782
6512,2021-12-21,485.64,Pix,8930
6513,2022-04-04,482.24,PayPal,4320
6514,2022-04-10,460.43,Pix,8624
6515,2021-07-02,225.79,PayPal,8593
6516,2020-07-02,806.87,Cartão de Crédito,9900
6517,2021-04-23,157.8,Cartão de Crédito,5675
6518,2021-01-02,135.24,Boleto,9763
6519,2021-07-03,239.37,PayPal,3942
6520,2020-12-02,440.0,PayPal,223
6521,2023-11-14,709.7,Pix,3916
6522,2021-02-11,962.55,PayPal,5338
6523,2023-07-01,744.35,Cartão de Crédito,4259
6524,2020-07-12,96.84,Cartão de Crédito,3008
6525,2020-10-02,451.55,PayPal,7446
6526,2021-10-31,36.72,Cartão de Crédito,9044
6527,2020-01-20,848.31,Cartão de Crédito,7076
6528,2021-10-23,465.33,Boleto,4229
6529,2021-11-22,341.06,Cartão de Crédito,8794
6530,2023-11-26,645.05,PayPal,6047
6531,2021-01-14,116.64,PayPal,5655
6532,2020-12-28,183.76,Cartão de Crédito,5093
6533,2022-05-16,784.56,Pix,1064
6534,2021-06-21,224.57,Boleto,3743
6535,2022-04-28,918.0,Cartão de Crédito,5699
6536,2020-10-12,705.8,Pix,9319
6537,2021-08-14,351.78,Pix,9677
6538,2022-05-29,995.83,Boleto,6594
6539,2020-11-22,266.27,Cartão de Crédito,2271
6540,2020-03-25,424.07,Boleto,4596
6541,2021-01-26,809.29,PayPal,4235
6542,2020-10-04,702.93,PayPal,7315
6543,2021-12-05,618.57,Boleto,2699
6544,2020-04-03,780.51,Cartão de Crédito,3471
6545,2021-06-09,137.77,PayPal,1216
6546,2023-01-03,865.56,Boleto,2386
6547,2021-06-21,638.92,PayPal,6737
6548,2022-05-12,567.96,Boleto,9727
6549,2020-01-14,991.28,PayPal,7013
6550,2021-03-06,632.75,Boleto,6574
6551,2023-03-07,386.72,Boleto,7559
6552,2023-09-27,198.08,Pix,164
6553,2020-04-15,913.01,Pix,2202
6554,2023-02-26,356.39,Pix,3696
6555,2022-06-21,589.69,Cartão de Crédito,3032
6556,2023-08-29,702.51,Cartão de Crédito,104
6557,2023-10-04,531.86,Boleto,2918
6558,2020-10-20,450.64,Cartão de Crédito,2088
6559,2021-06-06,395.53,PayPal,6365
6560,2022-03-11,456.71,Cartão de Crédito,4483
6561,2021-08-19,406.37,Pix,823
6562,2020-05-21,600.65,Cartão de Crédito,1891
6563,2023-02-16,232.7,PayPal,8059
6564,2023-03-03,769.65,Boleto,2032
6565,2020-04-11,906.48,Boleto,2045
6566,2021-06-21,860.83,Cartão de Crédito,8021
6567,2020-06-03,83.0,Pix,3902
6568,2020-06-11,854.61,Pix,623
6569,2023-12-06,652.57,Pix,7437
6570,2023-09-10,119.45,PayPal,2313
6571,2023-06-29,934.27,Pix,3184
6572,2022-02-10,681.73,Boleto,6436
6573,2023-05-25,412.38,PayPal,1358
6574,2020-09-03,469.66,Pix,4566
6575,2022-08-22,181.37,PayPal,8962
6576,2022-01-22,177.94,Cartão de Crédito,1495
6577,2020-05-15,502.91,Pix,8998
6578,2023-11-24,572.24,PayPal,1300
6579,2020-04-29,463.36,Cartão de Crédito,6847
6580,2021-01-24,849.63,Boleto,632
6581,2021-11-10,503.06,Pix,9817
6582,2023-02-27,122.57,Pix,7756
6583,2021-12-03,990.29,Pix,7501
6584,2021-01-18,862.24,PayPal,8325
6585,2021-06-15,57.59,Pix,9140
6586,2020-07-27,814.84,Cartão de Crédito,4706
6587,2022-06-14,72.51,PayPal,621
6588,2021-03-15,114.27,Cartão de Crédito,420
6589,2022-07-24,515.76,Boleto,393
6590,2022-06-22,956.71,Boleto,4210
6591,2022-10-22,941.3,Cartão de Crédito,976
6592,2021-09-22,236.52,PayPal,3230
6593,2020-03-06,437.07,Boleto,7250
6594,2023-04-23,863.07,Cartão de Crédito,2651
6595,2021-09-15,591.4,Boleto,3655
6596,2023-09-22,399.04,Boleto,188
6597,2021-01-11,71.85,Cartão de Crédito,6424
6598,2023-03-26,161.66,Boleto,6079
6599,2023-08-02,601.27,Pix,4075
6600,2023-06-15,450.58,Cartão de Crédito,3786
6601,2021-05-22,471.38,PayPal,9313
6602,2020-04-23,60.03,PayPal,5526
6603,2020-09-21,997.56,Boleto,5959
6604,2023-08-24,114.3,Pix,9132
6605,2023-04-17,142.67,Cartão de Crédito,6699
6606,2021-02-07,666.02,Cartão de Crédito,8908
6607,2023-02-03,841.04,PayPal,7119
6608,2022-01-26,10.49,Boleto,8652
6609,2022-10-23,801.38,Cartão de Crédito,9237
6610,2020-04-12,159.52,PayPal,9324
6611,2023-01-14,336.15,Boleto,2745
6612,2021-01-21,307.53,Boleto,7443
6613,2023-05-07,785.84,PayPal,2926
6614,2021-07-26,970.69,PayPal,5420
6615,2020-11-11,79.72,Cartão de Crédito,7642
6616,2021-09-01,937.66,PayPal,4960
6617,2020-03-05,800.0,Boleto,669
6618,2022-12-04,907.11,Pix,6072
6619,2022-10-03,214.44,Cartão de Crédito,2233
6620,2022-01-04,984.38,Boleto,8450
6621,2020-06-04,604.94,Boleto,5062
6622,2023-01-02,57.73,Boleto,691
6623,2022-09-29,353.29,Pix,8789
6624,2020-07-14,414.56,Cartão de Crédito,5600
6625,2023-12-13,924.04,Cartão de Crédito,6129
6626,2020-07-24,50.0,Pix,7124
6627,2023-04-26,630.15,Boleto,6274
6628,2020-03-16,849.83,PayPal,3275
6629,2023-01-08,845.29,PayPal,9905
6630,2022-10-05,389.26,Pix,8611
6631,2022-10-09,431.21,Pix,6447
6632,2020-11-08,202.04,Cartão de Crédito,2952
6633,2023-03-08,620.9,Boleto,2134
6634,2022-07-09,892.91,Pix,9270
6635,2020-06-18,823.96,Boleto,9536
6636,2020-06-22,822.41,Cartão de Crédito,4605
6637,2020-12-24,600.06,Cartão de Crédito,8095
6638,2023-04-26,297.44,Cartão de Crédito,8191
6639,2021-10-04,427.98,Cartão de Crédito,7982
6640,2022-08-14,831.78,Boleto,2230
6641,2022-01-19,872.8,Pix,8296
6642,2023-06-24,757.01,Pix,645
6643,2023-01-07,457.6,Pix,4556
6644,2022-05-21,952.3,PayPal,2456
6645,2020-06-03,773.6,Boleto,6541
6646,2022-01-11,543.19,Boleto,3554
6647,2021-11-18,873.24,PayPal,4985
6648,2020-06-20,736.88,Cartão de Crédito,2301
6649,2020-06-14,487.52,Boleto,921
6650,2020-10-08,301.6,Boleto,9118
6651,2023-01-28,598.56,PayPal,640
6652,2022-05-01,165.26,Boleto,5977
6653,2021-12-15,831.68,Pix,8897
6654,2021-06-26,181.67,Pix,5231
6655,2021-06-05,90.45,Pix,6680
6656,2021-01-18,582.06,Boleto,8283
6657,2021-01-24,574.52,Boleto,2702
6658,2023-09-28,587.61,Boleto,1353
6659,2020-02-27,983.92,Pix,554
6660,2023-05-31,955.24,Cartão de Crédito,8068
6661,2021-11-04,297.1,Cartão de Crédito,772
6662,2021-10-31,704.06,Boleto,6741
6663,2023-01-22,466.37,Cartão de Crédito,8692
6664,2022-09-29,565.67,Pix,9892
6665,2020-01-28,362.77,Pix,5892
6666,2020-07-02,725.49,PayPal,2009
6667,2020-02-25,611.28,Boleto,8548
6668,2022-09-24,924.98,Cartão de Crédito,3754
6669,2020-05-13,974.12,Boleto,7019
6670,2023-02-15,706.0,PayPal,3924
6671,2023-04-22,561.79,Boleto,5546
6672,2021-11-09,805.47,Pix,1461
6673,2020-12-23,112.42,Boleto,3286
6674,2022-11-17,427.71,Pix,5408
6675,2021-08-06,74.39,PayPal,5446
6676,2023-09-05,827.81,PayPal,3816
6677,2023-05-08,430.16,Cartão de Crédito,700
6678,2022-08-12,727.03,PayPal,6381
6679,2021-02-25,29.35,Boleto,2890
6680,2020-02-01,56.06,PayPal,6273
6681,2020-03-01,39.82,PayPal,3146
6682,2023-11-29,949.87,Cartão de Crédito,6599
6683,2023-01-12,109.49,Pix,8769
6684,2023-09-29,430.25,Pix,7110
6685,2022-06-13,397.54,PayPal,3537
6686,2021-07-21,680.78,Cartão de Crédito,6375
6687,2023-11-15,898.07,PayPal,879
6688,2023-09-26,132.57,PayPal,5997
6689,2022-03-28,380.44,Boleto,7493
6690,2022-01-21,383.37,Pix,850
6691,2021-08-28,737.41,Pix,2034
6692,2020-09-05,522.11,PayPal,9140
6693,2023-09-21,512.03,PayPal,9660
