"id_item","quantidade","preco_unitario","subtotal","id_pedido","id_produto"
4118,3,742.76,2228.28,5887,6014
4119,9,903.42,8130.78,414,4524
4120,7,869.4,6085.8,1406,5350
4121,10,940.67,9406.7,6201,8611
4122,4,997.44,3989.76,6501,4076
4123,8,107.14,857.12,6612,608
4124,2,804.91,1609.82,6217,8762
4125,7,609.34,4265.38,7931,7032
4126,6,256.83,1540.98,6690,2338
4127,10,670.73,6707.3,5754,7456
4128,10,265.62,2656.2,3316,1318
4129,8,326.0,2608.0,8318,3376
4130,7,817.07,5719.49,5148,3531
4131,7,73.94,517.58,5390,9880
4132,6,900.41,5402.46,3498,5823
4133,8,872.74,6981.92,5142,3292
4134,4,523.49,2093.96,7849,9084
4135,8,361.75,2894.0,8542,4482
4136,9,241.22,2170.98,5562,9924
4137,4,407.96,1631.84,6139,4033
4138,5,554.25,2771.25,5833,6217
4139,5,147.95,739.75,3549,2827
4140,3,406.69,1220.07,9600,1648
4141,1,70.6,70.6,6120,9380
4142,9,725.51,6529.59,3461,2529
4143,1,704.32,704.32,7901,5409
4144,8,140.47,1123.76,8660,1513
4145,9,219.45,1975.05,2582,891
4146,8,464.56,3716.48,4807,6871
4147,4,955.59,3822.36,5729,7205
4148,3,233.99,701.97,3049,8587
4149,3,224.57,673.71,6228,5077
4150,8,497.25,3978.0,5379,1061
4151,3,410.26,1230.78,859,7570
4152,2,818.88,1637.76,8048,7343
4153,7,324.85,2273.95,9330,9945
4154,4,215.01,860.04,4430,4913
4155,1,703.49,703.49,2937,3745
4156,1,691.64,691.64,7480,8477
4157,7,831.08,5817.56,5955,7605
4158,10,589.8,5898.0,9250,1055
4159,10,955.7,9557.0,7276,6885
4160,7,706.2,4943.4,7528,1310
4161,1,759.25,759.25,3925,1709
4162,1,787.16,787.16,4407,3989
4163,5,25.02,125.1,2007,5381
4164,7,297.8,2084.6,5092,1033
4165,6,174.87,1049.22,6445,4910
4166,6,218.54,1311.24,5480,2361
4167,3,853.27,2559.81,2690,3545
4168,7,150.06,1050.42,9885,9954
4169,5,938.79,4693.95,8718,5715
4170,6,225.79,1354.74,4649,1676
4171,5,492.71,2463.55,8652,8065
4172,8,701.58,5612.64,2399,3245
4173,10,413.07,4130.7,8357,4497
4174,7,953.44,6674.08,3336,9590
4175,9,446.72,4020.48,5401,8520
4176,9,463.23,4169.07,4536,2075
4177,1,986.38,986.38,9080,6030
4178,1,63.82,63.82,9316,5317
4179,5,858.12,4290.6,3643,1594
4180,3,107.16,321.48,4543,9503
4181,8,596.59,4772.72,6419,3591
4182,8,973.93,7791.44,2971,2684
4183,2,453.64,907.28,1292,102
4184,4,629.45,2517.8,9478,4780
4185,3,968.46,2905.38,6196,9358
4186,6,668.8,4012.8,2928,6412
4187,1,678.48,678.48,6177,8973
4188,9,893.16,8038.44,2919,206
4189,5,413.88,2069.4,5149,7426
4190,5,607.61,3038.05,1414,2743
4191,6,474.63,2847.78,7987,9418
4192,2,503.27,1006.54,1330,4366
4193,2,54.76,109.52,4642,566
4194,2,320.39,640.78,6339,1832
4195,10,558.61,5586.1,1925,2619
4196,10,245.22,2452.2,6348,9713
4197,6,708.45,4250.7,6347,4375
4198,2,341.79,683.58,6784,71
4199,4,326.08,1304.32,8949,7670
4200,6,477.23,2863.38,5032,7647
4201,5,394.51,1972.55,4683,9195
4202,5,936.08,4680.4,5302,4496
4203,8,433.21,3465.68,3165,2058
4204,3,745.83,2237.49,7956,7136
4205,5,794.33,3971.65,6284,3294
4206,1,21.7,21.7,5684,333
4207,10,242.92,2429.2,6981,222
4208,9,253.02,2277.18,5087,4324
4209,2,189.96,379.92,1488,8379
4210,6,995.17,5971.02,6012,6567
4211,6,67.55,405.3,2522,9859
4212,4,233.92,935.68,1949,6145
4213,3,369.26,1107.78,2996,787
4214,3,305.82,917.46,2885,7928
4215,1,491.73,491.73,4901,2531
4216,2,858.44,1716.88,7613,3415
4217,8,853.7,6829.6,4713,4306
4218,10,522.01,5220.1,3837,1218
4219,8,448.55,3588.4,8284,1844
4220,7,924.54,6471.78,3764,2548
4221,8,688.07,5504.56,7010,2788
4222,10,343.6,3436.0,9659,4158
4223,4,556.19,2224.76,5617,3964
4224,7,73.05,511.35,9046,8578
4225,10,319.48,3194.8,5522,5527
4226,6,953.9,5723.4,8604,7519
4227,6,813.47,4880.82,7154,2567
4228,6,817.66,4905.96,4563,5320
4229,2,125.34,250.68,1915,3398
4230,3,421.47,1264.41,9006,2308
4231,7,622.87,4360.09,928,101
4232,4,761.22,3044.88,5463,4392
4233,1,326.35,326.35,4070,8582
4234,3,660.19,1980.57,7857,9860
4235,6,368.94,2213.64,7059,6316
4236,10,85.83,858.3,1557,9087
4237,2,745.61,1491.22,6258,7773
4238,1,922.7,922.7,7567,4425
4239,7,740.62,5184.34,863,3955
4240,6,405.1,2430.6,1859,7949
4241,1,886.56,886.56,4155,4012
4242,5,186.86,934.3,7744,5859
4243,4,909.75,3639.0,310,713
4244,8,615.93,4927.44,3732,4223
4245,4,368.54,1474.16,876,5411
4246,2,246.2,492.4,9156,5359
4247,5,950.15,4750.75,5332,275
4248,6,703.58,4221.48,3103,8304
4249,10,621.48,6214.8,7516,4516
4250,7,209.18,1464.26,9001,4066
4251,1,650.23,650.23,5563,3483
4252,10,59.23,592.3,6779,459
4253,5,378.18,1890.9,9533,8552
4254,3,816.02,2448.06,2849,9206
4255,5,826.75,4133.75,3027,798
4256,3,511.15,1533.45,5178,1362
4257,1,616.96,616.96,3487,6969
4258,5,355.69,1778.45,2984,2774
4259,2,867.26,1734.52,8549,2182
4260,8,432.64,3461.12,7315,6794
4261,7,730.54,5113.78,4363,3390
4262,1,491.5,491.5,8549,5124
4263,5,857.62,4288.1,8329,4310
4264,3,564.71,1694.13,9090,3859
4265,5,858.35,4291.75,8253,6925
4266,5,361.51,1807.55,7574,7883
4267,6,713.91,4283.46,7185,9905
4268,10,672.54,6725.4,5790,8879
4269,5,941.5,4707.5,1714,4887
4270,3,773.31,2319.93,581,318
4271,8,431.55,3452.4,2813,1247
4272,1,793.93,793.93,1428,8768
4273,10,305.75,3057.5,670,3521
4274,1,222.89,222.89,6391,4274
4275,5,688.94,3444.7,9482,7704
4276,7,57.85,404.95,4255,9173
4277,5,609.66,3048.3,6352,1874
4278,9,99.78,898.02,6051,3186
4279,4,819.34,3277.36,2361,5049
4280,8,345.89,2767.12,1000,3638
4281,6,978.7,5872.2,8765,8615
4282,3,679.77,2039.31,7930,8469
4283,7,445.06,3115.42,4454,3488
4284,9,578.7,5208.3,337,5065
4285,4,492.2,1968.8,2542,5242
4286,1,218.02,218.02,9759,6230
4287,8,253.85,2030.8,6330,5436
4288,9,332.83,2995.47,2545,5149
4289,1,398.81,398.81,6188,6271
4290,7,527.85,3694.95,3861,9961
4291,6,62.07,372.42,6556,5969
4292,7,151.98,1063.86,3644,8403
4293,4,89.18,356.72,9149,2174
4294,1,803.57,803.57,4194,1435
4295,8,341.84,2734.72,5283,9075
4296,3,74.73,224.19,280,185
4297,9,24.55,220.95,5439,1061
4298,7,637.19,4460.33,6838,3216
4299,8,787.6,6300.8,6436,6914
4300,1,406.45,406.45,6935,8343
4301,10,378.1,3781.0,1149,1903
4302,1,377.08,377.08,6904,2347
4303,5,723.28,3616.4,4409,4578
4304,1,50.8,50.8,5885,9333
4305,7,782.93,5480.51,449,6035
4306,8,82.47,659.76,6213,908
4307,8,962.31,7698.48,9045,332
4308,8,856.32,6850.56,4136,9614
4309,1,396.11,396.11,2862,7515
4310,3,639.3,1917.9,3996,6406
4311,2,724.2,1448.4,5465,3317
4312,9,894.38,8049.42,8794,1298
4313,6,765.79,4594.74,4324,5344
4314,4,37.66,150.64,6738,1746
4315,1,870.03,870.03,7988,8870
4316,4,563.3,2253.2,1536,5475
4317,5,648.94,3244.7,4026,4570
4318,1,558.12,558.12,5789,384
4319,8,456.51,3652.08,6806,7107
4320,7,569.03,3983.21,3539,7409
4321,3,348.32,1044.96,9862,1730
4322,3,187.54,562.62,9959,4252
4323,5,757.21,3786.05,2730,4949
4324,5,107.66,538.3,2882,6163
4325,3,173.56,520.68,3242,2969
4326,1,257.79,257.79,8744,2322
4327,1,496.38,496.38,8767,4023
4328,7,524.02,3668.14,6829,7408
4329,8,813.43,6507.44,6596,2906
4330,8,825.57,6604.56,5905,7623
4331,3,318.13,954.39,8163,7737
4332,10,327.21,3272.1,398,4506
4333,3,214.27,642.81,5595,298
4334,1,569.21,569.21,9754,704
4335,2,128.28,256.56,9644,3852
4336,9,309.55,2785.95,6767,5723
4337,8,815.57,6524.56,2150,4077
4338,9,329.84,2968.56,4049,7883
4339,8,109.73,877.84,988,8438
4340,3,65.38,196.14,9528,9139
4341,1,614.8,614.8,9147,9260
4342,9,302.81,2725.29,8875,8145
4343,2,527.48,1054.96,9871,743
4344,8,845.56,6764.48,4871,8152
4345,5,96.91,484.55,8660,1803
4346,2,517.63,1035.26,6162,8172
4347,3,351.95,1055.85,6286,9834
4348,6,865.35,5192.1,9142,325
4349,4,821.18,3284.72,5856,524
4350,7,969.5,6786.5,36,5257
4351,3,296.02,888.06,3526,3357
4352,5,668.91,3344.55,1881,2443
4353,9,70.3,632.7,1342,2566
4354,1,844.51,844.51,6068,1695
4355,1,623.12,623.12,7701,3154
4356,6,871.51,5229.06,193,6138
4357,3,22.66,67.98,1651,9904
4358,7,299.49,2096.43,769,1377
4359,8,48.66,389.28,7271,817
4360,5,507.65,2538.25,2432,6258
4361,10,760.73,7607.3,5201,7059
4362,8,623.96,4991.68,5884,460
4363,7,156.65,1096.55,6360,1423
4364,10,735.25,7352.5,4305,383
4365,9,880.48,7924.32,7260,3105
4366,3,853.95,2561.85,3421,335
4367,6,563.25,3379.5,3940,3258
4368,7,993.98,6957.86,1355,1497
4369,10,10.92,109.2,3509,3443
4370,9,769.25,6923.25,3915,7627
4371,3,701.27,2103.81,2333,7955
4372,1,847.58,847.58,3693,5256
4373,2,531.89,1063.78,4520,1765
4374,1,407.67,407.67,7616,8835
4375,7,391.7,2741.9,1305,9231
4376,3,375.68,1127.04,8280,6777
4377,5,125.74,628.7,8322,9266
4378,3,721.52,2164.56,300,6661
4379,5,892.13,4460.65,3760,5557
4380,7,265.28,1856.96,1002,83
4381,5,247.74,1238.7,9796,8172
4382,8,430.41,3443.28,9855,7212
4383,3,923.72,2771.16,5274,5300
4384,10,373.64,3736.4,3952,4261
4385,9,96.52,868.68,5208,6731
4386,7,609.53,4266.71,5282,2484
4387,2,574.26,1148.52,4391,4322
4388,10,697.65,6976.5,6654,5957
4389,8,758.67,6069.36,1278,1567
4390,10,837.06,8370.6,8302,9965
4391,4,335.07,1340.28,2742,1477
4392,4,710.37,2841.48,6119,4694
4393,3,795.0,2385.0,8506,5876
4394,10,615.73,6157.3,8519,4636
4395,8,940.78,7526.24,7212,2458
4396,9,838.8,7549.2,5619,9578
4397,9,367.87,3310.83,9231,1530
4398,3,796.08,2388.24,4838,1363
4399,1,272.22,272.22,4399,8085
4400,2,22.45,44.9,2277,5097
4401,6,461.7,2770.2,9485,4853
4402,2,280.42,560.84,7516,5497
4403,5,281.0,1405.0,9526,3131
4404,10,750.38,7503.8,869,1421
4405,8,653.53,5228.24,8126,6574
4406,1,72.75,72.75,7104,6519
4407,9,635.26,5717.34,4720,4444
4408,4,983.47,3933.88,6619,449
4409,9,466.19,4195.71,5084,2473
4410,9,196.92,1772.28,1417,3986
4411,3,584.54,1753.62,5004,6994
4412,8,151.85,1214.8,9311,5125
4413,7,42.53,297.71,92,6648
4414,10,373.85,3738.5,4173,7719
4415,2,419.66,839.32,1989,8673
4416,10,246.5,2465.0,9845,9521
4417,6,507.52,3045.12,154,3628
4418,6,666.82,4000.92,4825,5814
4419,7,11.74,82.18,3312,2063
4420,6,989.22,5935.32,4825,9105
4421,10,280.29,2802.9,8807,9416
4422,6,785.83,4714.98,9219,5247
4423,9,238.24,2144.16,2136,6666
4424,8,131.0,1048.0,4515,7655
4425,3,330.66,991.98,3372,9253
4426,8,893.16,7145.28,6577,6712
4427,10,451.34,4513.4,6785,9329
4428,8,202.28,1618.24,5385,5265
4429,1,829.86,829.86,3445,9341
4430,7,149.31,1045.17,5786,1042
4431,1,710.43,710.43,4053,1690
4432,1,748.08,748.08,7479,6603
4433,5,96.72,483.6,5446,7197
4434,10,292.3,2923.0,8593,1267
4435,1,718.92,718.92,8128,5847
4436,8,237.54,1900.32,785,9838
4437,7,394.64,2762.48,7267,5948
4438,7,450.13,3150.91,2107,2442
4439,6,297.58,1785.48,2985,5694
4440,10,20.29,202.9,8297,1965
4441,9,803.33,7229.97,9981,3783
4442,9,322.74,2904.66,9152,444
4443,4,790.81,3163.24,4393,5986
4444,3,918.67,2756.01,1745,2742
4445,7,416.87,2918.09,5093,318
4446,1,614.46,614.46,9469,1941
4447,5,554.44,2772.2,4712,1495
4448,10,229.52,2295.2,9395,6331
4449,6,984.6,5907.6,204,9968
4450,6,769.01,4614.06,4226,3748
4451,6,504.05,3024.3,1423,9555
4452,7,237.84,1664.88,6982,7383
4453,7,247.3,1731.1,836,7666
4454,4,636.13,2544.52,6795,7434
4455,2,136.33,272.66,8188,4756
4456,8,429.75,3438.0,4151,4678
4457,5,371.71,1858.55,9172,8304
4458,7,141.71,991.97,9821,4562
4459,9,590.52,5314.68,5097,4068
4460,6,85.54,513.24,3016,2455
4461,4,351.14,1404.56,6447,9828
4462,10,788.73,7887.3,4329,8228
4463,4,284.57,1138.28,5592,2901
4464,4,110.44,441.76,4677,3534
4465,4,618.32,2473.28,4961,9084
4466,5,787.48,3937.4,9698,5182
4467,5,595.68,2978.4,3512,7150
4468,1,335.13,335.13,640,212
4469,8,108.6,868.8,6857,287
4470,5,68.0,340.0,2362,6059
4471,5,822.24,4111.2,4945,844
4472,6,547.84,3287.04,8658,73
4473,3,69.0,207.0,412,8572
4474,10,143.56,1435.6,3172,4011
4475,8,346.75,2774.0,6189,2019
4476,2,450.97,901.94,5510,3980
4477,4,297.91,1191.64,5441,886
4478,2,326.96,653.92,9525,4166
4479,6,426.88,2561.28,804,8622
4480,3,386.09,1158.27,753,6966
4481,9,614.4,5529.6,9630,2547
4482,2,292.28,584.56,4795,5030
4483,2,378.01,756.02,1618,5561
4484,4,342.24,1368.96,2718,4316
4485,9,968.39,8715.51,6338,9716
4486,7,695.57,4868.99,7548,7653
4487,4,19.97,79.88,9214,7113
4488,4,445.53,1782.12,1381,3896
4489,5,702.21,3511.05,2364,1838
4490,1,204.72,204.72,8717,5618
4491,4,709.11,2836.44,5920,3471
4492,3,904.51,2713.53,7002,5810
4493,9,811.41,7302.69,6229,5065
4494,3,874.45,2623.35,2212,3753
4495,7,755.59,5289.13,4960,2230
4496,7,891.32,6239.24,1189,9681
4497,5,245.7,1228.5,2747,2596
4498,9,248.1,2232.9,4851,2700
4499,3,185.49,556.47,3271,9627
4500,5,59.26,296.3,3429,866
4501,6,396.19,2377.14,4243,8577
4502,6,41.68,250.08,5426,4779
4503,2,662.91,1325.82,2826,9060
4504,6,234.71,1408.26,144,2391
4505,8,934.56,7476.48,9198,8623
4506,2,355.06,710.12,5178,8034
4507,4,521.43,2085.72,3963,7005
4508,9,31.08,279.72,2687,9114
4509,9,278.21,2503.89,4492,5983
4510,2,43.57,87.14,2186,1613
4511,2,554.61,1109.22,7504,292
4512,6,780.73,4684.38,6406,3373
4513,1,657.2,657.2,6235,1040
4514,7,647.08,4529.56,6438,6305
4515,8,643.96,5151.68,8653,1524
4516,1,791.77,791.77,2597,3112
4517,2,254.13,508.26,5710,3062
4518,1,856.93,856.93,2156,2960
4519,5,403.19,2015.95,2009,3669
4520,8,967.54,7740.32,7173,304
4521,6,51.55,309.3,4769,3409
4522,9,519.31,4673.79,5592,4370
4523,6,548.71,3292.26,9089,3524
4524,4,983.28,3933.12,9396,2856
4525,5,176.13,880.65,6889,5337
4526,1,96.9,96.9,3388,1019
4527,4,167.61,670.44,4274,4585
4528,9,27.72,249.48,1950,5798
4529,4,665.78,2663.12,6008,7247
4530,9,644.3,5798.7,618,7259
4531,6,829.47,4976.82,3037,5943
4532,5,894.29,4471.45,902,8471
4533,8,357.74,2861.92,5586,2961
4534,10,408.46,4084.6,6259,5852
4535,7,524.27,3669.89,123,9435
4536,4,583.17,2332.68,843,6687
4537,3,219.0,657.0,6818,189
4538,5,40.95,204.75,3575,2917
4539,9,858.11,7722.99,4217,7591
4540,2,550.62,1101.24,579,6617
4541,5,779.39,3896.95,6154,7946
4542,5,395.49,1977.45,1018,1373
4543,6,706.16,4236.96,4973,8788
4544,5,190.04,950.2,2797,811
4545,9,45.7,411.3,6422,6026
4546,6,276.6,1659.6,9682,13
4547,4,860.0,3440.0,493,1488
4548,4,148.34,593.36,6259,7387
4549,1,372.74,372.74,2644,1102
4550,4,27.97,111.88,6766,9237
4551,9,108.97,980.73,3146,4333
4552,6,398.7,2392.2,4702,9599
4553,4,283.63,1134.52,5518,4097
4554,4,685.64,2742.56,7461,1682
4555,5,552.71,2763.55,9351,6324
4556,8,693.47,5547.76,9920,5898
4557,7,784.74,5493.18,6834,1570
4558,9,579.36,5214.24,2982,585
4559,1,303.48,303.48,3968,5931
4560,10,907.26,9072.6,4689,8202
4561,10,288.81,2888.1,419,3697
4562,1,120.75,120.75,2190,6967
4563,1,807.44,807.44,2443,922
4564,1,140.48,140.48,1367,8269
4565,7,102.5,717.5,7365,809
4566,2,878.18,1756.36,1086,1819
4567,2,230.97,461.94,1280,6076
4568,8,650.04,5200.32,6113,1258
4569,3,60.91,182.73,3951,5270
4570,5,730.84,3654.2,4473,2479
4571,6,341.98,2051.88,17,9901
4572,3,201.78,605.34,3776,7690
4573,7,241.31,1689.17,6743,7829
4574,3,767.08,2301.24,4291,4377
4575,2,952.63,1905.26,2668,6416
4576,9,23.68,213.12,3851,3588
4577,10,296.06,2960.6,9710,6725
4578,5,319.54,1597.7,7797,6498
4579,10,518.28,5182.8,5836,1872
4580,10,956.5,9565.0,614,4360
4581,6,610.39,3662.34,4519,5238
4582,2,907.3,1814.6,8631,5420
4583,8,712.73,5701.84,5120,6847
4584,7,384.51,2691.57,4408,1155
4585,3,368.98,1106.94,3736,7750
4586,10,732.57,7325.7,4786,5049
4587,2,37.82,75.64,6104,7850
4588,7,346.47,2425.29,4224,2518
4589,9,356.51,3208.59,5020,1786
4590,2,369.94,739.88,7954,3058
4591,4,533.15,2132.6,6961,6376
4592,5,979.09,4895.45,3213,6098
4593,10,513.64,5136.4,7413,7301
4594,8,720.41,5763.28,6650,7030
4595,7,926.56,6485.92,8900,3104
4596,8,271.35,2170.8,5062,2182
4597,2,763.34,1526.68,6411,1100
4598,10,279.3,2793.0,7393,8085
4599,1,372.32,372.32,9909,3352
4600,10,621.02,6210.2,560,2324
4601,3,526.02,1578.06,7903,2500
4602,8,124.2,993.6,5316,4797
4603,1,610.06,610.06,4227,284
4604,1,290.8,290.8,5470,1481
4605,10,13.02,130.2,5648,2490
4606,9,212.32,1910.88,7573,7296
4607,4,878.79,3515.16,5070,5949
4608,6,375.12,2250.72,1014,7650
4609,5,702.87,3514.35,6208,6865
4610,9,371.2,3340.8,4117,9187
4611,4,424.01,1696.04,5213,1898
4612,9,948.98,8540.82,9785,5593
4613,4,747.66,2990.64,8481,4879
4614,9,197.19,1774.71,6379,6080
4615,6,917.18,5503.08,6194,7168
4616,2,74.53,149.06,4620,2618
4617,6,705.52,4233.12,5496,6327
4618,3,654.44,1963.32,6898,843
4619,8,581.51,4652.08,7030,7660
4620,6,12.09,72.54,3240,8543
4621,4,863.66,3454.64,187,7870
4622,9,729.75,6567.75,9832,9663
4623,6,779.92,4679.52,3589,5472
4624,5,581.82,2909.1,7501,3858
4625,7,578.09,4046.63,6886,7623
4626,10,974.85,9748.5,9466,9098
4627,3,113.71,341.13,1290,5515
4628,7,516.04,3612.28,3066,1946
4629,4,274.99,1099.96,7753,2156
4630,1,663.42,663.42,8297,5139
4631,4,592.62,2370.48,1064,1869
4632,10,908.03,9080.3,3469,5530
4633,2,954.57,1909.14,7749,7832
4634,5,774.42,3872.1,536,6288
4635,2,507.6,1015.2,2441,589
4636,8,872.04,6976.32,7325,9682
4637,4,233.7,934.8,1047,5112
4638,2,486.13,972.26,964,8900
4639,9,420.04,3780.36,4798,3814
4640,4,308.18,1232.72,3034,5510
4641,4,981.96,3927.84,8827,8325
4642,6,24.74,148.44,4530,5226
4643,3,228.7,686.1,3322,4773
4644,1,564.48,564.48,763,3383
4645,10,794.9,7949.0,8744,8394
4646,8,319.96,2559.68,1918,1966
4647,10,14.2,142.0,1271,5939
4648,4,124.95,499.8,1316,3896
4649,6,595.07,3570.42,4106,1090
4650,1,210.3,210.3,9776,3840
4651,2,178.62,357.24,23,7962
4652,7,858.64,6010.48,1447,3982
4653,3,932.43,2797.29,2756,5292
4654,7,351.43,2460.01,3732,8068
4655,4,315.15,1260.6,537,5153
4656,10,374.92,3749.2,3439,9233
4657,5,351.58,1757.9,9423,1807
4658,2,283.55,567.1,420,5097
4659,8,214.73,1717.84,4711,5343
4660,10,132.17,1321.7,8879,3037
4661,6,803.07,4818.42,8175,2311
4662,3,593.28,1779.84,2839,630
4663,8,555.66,4445.28,5843,2647
4664,9,483.03,4347.27,4699,4118
4665,6,663.2,3979.2,1563,5976
4666,1,84.59,84.59,953,115
4667,7,155.77,1090.39,2149,4138
4668,1,475.84,475.84,7956,3545
4669,4,732.21,2928.84,463,8625
4670,6,13.6,81.6,7802,7688
4671,6,799.12,4794.72,872,3160
4672,1,104.86,104.86,6731,4662
4673,8,721.76,5774.08,1875,6187
4674,3,185.95,557.85,4309,8988
4675,2,155.13,310.26,1436,9127
4676,4,484.14,1936.56,5591,6292
4677,8,103.26,826.08,6145,8962
4678,8,630.36,5042.88,5486,5071
4679,9,64.36,579.24,1181,8029
4680,6,862.09,5172.54,4997,4986
4681,2,382.75,765.5,4222,843
4682,5,594.11,2970.55,1611,3436
4683,1,440.21,440.21,1027,6838
4684,2,421.9,843.8,3218,9220
4685,5,51.51,257.55,6685,7641
4686,4,667.26,2669.04,4482,2381
4687,2,739.8,1479.6,3726,3292
4688,5,597.98,2989.9,6942,3010
4689,9,203.82,1834.38,3491,1063
4690,9,19.69,177.21,8475,3527
4691,10,258.91,2589.1,9953,3639
4692,4,163.48,653.92,6451,633
4693,4,614.51,2458.04,6865,2041
4694,4,395.48,1581.92,6880,8051
4695,1,144.35,144.35,4687,898
4696,2,208.62,417.24,8865,6276
4697,8,53.38,427.04,6946,9796
4698,9,96.81,871.29,8704,3044
4699,7,118.68,830.76,2643,6260
4700,5,56.99,284.95,6180,4642
4701,4,444.6,1778.4,7119,8023
4702,8,124.59,996.72,2727,7959
4703,10,937.72,9377.2,937,2986
4704,5,763.9,3819.5,9504,9863
4705,10,162.41,1624.1,5107,6623
4706,6,428.67,2572.02,2813,880
4707,6,545.35,3272.1,3506,4989
4708,1,390.67,390.67,2719,4434
4709,4,956.42,3825.68,96,3207
4710,10,181.85,1818.5,5464,6064
4711,9,620.09,5580.81,6749,5073
4712,6,706.45,4238.7,3582,4684
4713,10,41.35,413.5,9598,3379
4714,2,221.75,443.5,6082,5532
4715,7,761.88,5333.16,9699,2042
4716,2,391.55,783.1,6394,3256
4717,2,994.51,1989.02,2701,2774
4718,5,499.08,2495.4,816,3791
4719,6,219.07,1314.42,6508,7890
4720,9,800.48,7204.32,15,472
4721,2,678.28,1356.56,8821,7698
4722,9,701.54,6313.86,9758,3589
4723,6,199.11,1194.66,9378,7030
4724,8,78.99,631.92,7706,7317
4725,2,848.11,1696.22,1221,8669
4726,8,946.42,7571.36,229,4765
4727,5,440.53,2202.65,4437,1
4728,3,607.54,1822.62,6617,4399
4729,8,667.81,5342.48,2166,4240
4730,8,592.15,4737.2,4289,9806
4731,4,590.9,2363.6,6441,8545
4732,3,332.19,996.57,1209,2812
4733,4,128.07,512.28,8522,6943
4734,10,699.09,6990.9,3518,4418
4735,10,716.83,7168.3,9419,5635
4736,7,50.14,350.98,4454,2322
4737,2,99.12,198.24,3339,3417
4738,8,384.02,3072.16,465,7072
4739,7,768.31,5378.17,8987,8489
4740,5,383.26,1916.3,5101,3057
4741,7,390.67,2734.69,6407,1838
4742,8,117.63,941.04,2991,5714
4743,8,498.5,3988.0,3850,9261
4744,6,20.39,122.34,6029,7234
4745,5,409.56,2047.8,7726,1819
4746,9,260.5,2344.5,6495,7435
4747,8,820.81,6566.48,5430,8599
4748,6,198.15,1188.9,4881,7726
4749,6,434.69,2608.14,110,2747
4750,5,994.96,4974.8,980,5957
4751,5,738.39,3691.95,1261,8892
4752,8,627.93,5023.44,4631,5968
4753,3,306.2,918.6,5642,4103
4754,9,300.92,2708.28,5286,8770
4755,7,64.42,450.94,323,448
4756,7,318.59,2230.13,4282,7446
4757,1,213.44,213.44,9425,526
4758,9,919.27,8273.43,2506,4028
4759,1,372.36,372.36,4003,5473
4760,4,923.55,3694.2,756,6205
4761,9,332.68,2994.12,6327,6209
4762,10,666.43,6664.3,8413,5920
4763,7,268.21,1877.47,2241,4601
4764,3,562.95,1688.85,9205,8554
4765,9,298.2,2683.8,5438,3388
4766,6,429.56,2577.36,8154,2945
4767,3,86.21,258.63,4581,9119
4768,7,746.28,5223.96,639,1290
4769,6,93.78,562.68,6401,200
4770,1,388.34,388.34,8648,2442
4771,6,431.38,2588.28,8298,1073
4772,6,172.13,1032.78,8860,7245
4773,8,603.43,4827.44,7897,8535
4774,2,537.92,1075.84,25,251
4775,6,974.06,5844.36,7451,8203
4776,5,943.19,4715.95,4623,9978
4777,2,315.85,631.7,9692,9723
4778,8,931.32,7450.56,1825,7341
4779,1,499.48,499.48,5229,1485
4780,5,10.06,50.3,3511,2702
4781,3,955.98,2867.94,2302,6049
4782,5,255.54,1277.7,873,5824
4783,10,457.09,4570.9,9203,1767
4784,9,789.83,7108.47,7953,8571
4785,1,545.11,545.11,8751,8246
4786,6,316.71,1900.26,7493,420
4787,7,399.71,2797.97,1827,4826
4788,7,300.34,2102.38,2291,5359
4789,5,612.55,3062.75,2354,5070
4790,8,280.44,2243.52,586,3534
4791,6,490.48,2942.88,6673,6602
4792,8,416.02,3328.16,5866,619
4793,4,837.1,3348.4,4336,9024
4794,7,403.72,2826.04,3062,8462
4795,6,446.19,2677.14,4297,1486
4796,3,363.85,1091.55,7475,9890
4797,7,792.36,5546.52,6680,444
4798,4,371.29,1485.16,192,3437
4799,8,857.61,6860.88,2283,6945
4800,8,659.49,5275.92,6283,5072
4801,5,176.61,883.05,8045,3280
4802,4,396.43,1585.72,6747,82
4803,9,67.43,606.87,736,3556
4804,8,897.78,7182.24,5108,4215
4805,6,252.15,1512.9,3602,4483
