"id_produto","nome","descricao","preco","estoque","categoria"
4794,Produto_7458,Descrição do Produto_7458,162.91,83,"4"
4795,Produto_6611,Descrição do Produto_6611,421.55,48,"8"
4796,Produto_9897,Descrição do Produto_9897,814.58,36,"5"
4797,Produto_8044,Descrição do Produto_8044,254.19,8,"5"
4798,Produto_9051,Descrição do Produto_9051,786.22,20,"5"
4799,Produto_6031,Descrição do Produto_6031,952.07,83,"3"
4800,Produto_1630,Descrição do Produto_1630,575.69,88,"10"
4801,Produto_4134,Descrição do Produto_4134,440.00,77,"5"
4802,Produto_763,Descrição do Produto_763,708.79,75,"4"
4803,Produto_8465,Descrição do Produto_8465,296.46,50,"9"
4804,Produto_4589,Descrição do Produto_4589,922.14,67,"4"
4805,Produto_3012,Descrição do Produto_3012,374.49,97,"6"
4806,Produto_2280,Descrição do Produto_2280,846.54,31,"4"
4807,Produto_1743,Descrição do Produto_1743,57.60,85,"8"
4808,Produto_838,Descrição do Produto_838,137.51,58,"7"
4809,Produto_1344,Descrição do Produto_1344,332.53,98,"9"
4810,Produto_5636,Descrição do Produto_5636,231.23,58,"9"
4811,Produto_7278,Descrição do Produto_7278,709.41,59,"5"
4812,Produto_3342,Descrição do Produto_3342,944.84,31,"8"
4813,Produto_641,Descrição do Produto_641,582.55,37,"9"
4814,Produto_2633,Descrição do Produto_2633,366.73,88,"8"
4815,Produto_3396,Descrição do Produto_3396,382.27,86,"6"
4816,Produto_4196,Descrição do Produto_4196,771.67,88,"9"
4817,Produto_5688,Descrição do Produto_5688,623.53,38,"5"
4818,Produto_6635,Descrição do Produto_6635,596.45,97,"10"
4819,Produto_6584,Descrição do Produto_6584,487.91,39,"9"
4820,Produto_2595,Descrição do Produto_2595,823.39,40,"7"
4821,Produto_9367,Descrição do Produto_9367,311.25,14,"8"
4822,Produto_6804,Descrição do Produto_6804,568.03,68,"9"
4823,Produto_9174,Descrição do Produto_9174,966.56,21,"7"
4824,Produto_9708,Descrição do Produto_9708,863.33,13,"4"
4825,Produto_5898,Descrição do Produto_5898,280.91,54,"10"
4826,Produto_565,Descrição do Produto_565,702.81,5,"6"
4827,Produto_8779,Descrição do Produto_8779,369.59,64,"5"
4828,Produto_9204,Descrição do Produto_9204,963.22,47,"2"
4829,Produto_3952,Descrição do Produto_3952,294.88,44,"9"
4830,Produto_569,Descrição do Produto_569,523.83,78,"4"
4831,Produto_6349,Descrição do Produto_6349,155.75,61,"6"
4832,Produto_3205,Descrição do Produto_3205,331.48,35,"9"
4833,Produto_244,Descrição do Produto_244,563.36,70,"2"
4834,Produto_5165,Descrição do Produto_5165,677.60,5,"1"
4835,Produto_6656,Descrição do Produto_6656,574.38,17,"7"
4836,Produto_4554,Descrição do Produto_4554,955.64,57,"8"
4837,Produto_2652,Descrição do Produto_2652,176.58,91,"4"
4838,Produto_9786,Descrição do Produto_9786,548.61,91,"2"
4839,Produto_8117,Descrição do Produto_8117,969.36,22,"1"
4840,Produto_8012,Descrição do Produto_8012,963.82,16,"3"
4841,Produto_1565,Descrição do Produto_1565,631.32,1,"5"
4842,Produto_330,Descrição do Produto_330,15.91,40,"6"
4843,Produto_612,Descrição do Produto_612,779.26,37,"8"
4844,Produto_376,Descrição do Produto_376,254.80,5,"6"
4845,Produto_6170,Descrição do Produto_6170,241.92,4,"6"
4846,Produto_2176,Descrição do Produto_2176,402.10,17,"9"
4847,Produto_8089,Descrição do Produto_8089,517.40,60,"7"
4848,Produto_8892,Descrição do Produto_8892,67.84,54,"10"
4849,Produto_3369,Descrição do Produto_3369,539.73,96,"2"
4850,Produto_517,Descrição do Produto_517,982.05,31,"9"
4851,Produto_4487,Descrição do Produto_4487,248.17,22,"5"
4852,Produto_1275,Descrição do Produto_1275,952.78,67,"7"
4853,Produto_5493,Descrição do Produto_5493,762.68,68,"10"
4854,Produto_5284,Descrição do Produto_5284,177.40,32,"4"
4855,Produto_5509,Descrição do Produto_5509,594.69,88,"6"
4856,Produto_1185,Descrição do Produto_1185,23.66,1,"8"
4857,Produto_8120,Descrição do Produto_8120,587.68,33,"5"
4858,Produto_5646,Descrição do Produto_5646,913.59,70,"10"
4859,Produto_3264,Descrição do Produto_3264,432.69,17,"8"
4860,Produto_121,Descrição do Produto_121,838.18,41,"1"
4861,Produto_584,Descrição do Produto_584,856.63,95,"2"
4862,Produto_6430,Descrição do Produto_6430,364.13,11,"4"
4863,Produto_9792,Descrição do Produto_9792,888.82,96,"5"
4864,Produto_3796,Descrição do Produto_3796,693.87,26,"3"
4865,Produto_7460,Descrição do Produto_7460,972.27,56,"8"
4866,Produto_624,Descrição do Produto_624,494.40,59,"5"
4867,Produto_7899,Descrição do Produto_7899,836.05,44,"8"
4868,Produto_7962,Descrição do Produto_7962,941.28,52,"3"
4869,Produto_6365,Descrição do Produto_6365,364.36,21,"7"
4870,Produto_1222,Descrição do Produto_1222,185.26,64,"8"
4871,Produto_3830,Descrição do Produto_3830,115.97,48,"1"
4872,Produto_4699,Descrição do Produto_4699,619.37,22,"4"
4873,Produto_2399,Descrição do Produto_2399,433.51,32,"8"
4874,Produto_1875,Descrição do Produto_1875,808.06,14,"4"
4875,Produto_8317,Descrição do Produto_8317,613.54,62,"2"
4876,Produto_8490,Descrição do Produto_8490,468.26,3,"10"
4877,Produto_2213,Descrição do Produto_2213,120.50,48,"4"
4878,Produto_3382,Descrição do Produto_3382,240.84,79,"3"
4879,Produto_2374,Descrição do Produto_2374,153.71,84,"4"
4880,Produto_7709,Descrição do Produto_7709,109.91,71,"3"
4881,Produto_3055,Descrição do Produto_3055,762.23,59,"3"
4882,Produto_9020,Descrição do Produto_9020,273.00,3,"9"
4883,Produto_6100,Descrição do Produto_6100,414.64,34,"5"
4884,Produto_9496,Descrição do Produto_9496,797.33,68,"4"
4885,Produto_8415,Descrição do Produto_8415,436.63,99,"4"
4886,Produto_2981,Descrição do Produto_2981,793.25,27,"4"
4887,Produto_2332,Descrição do Produto_2332,385.20,81,"9"
4888,Produto_2455,Descrição do Produto_2455,977.12,4,"8"
4889,Produto_8191,Descrição do Produto_8191,709.49,17,"5"
4890,Produto_4852,Descrição do Produto_4852,31.82,4,"3"
4891,Produto_2818,Descrição do Produto_2818,269.13,29,"10"
4892,Produto_7549,Descrição do Produto_7549,595.34,86,"3"
4893,Produto_5169,Descrição do Produto_5169,68.69,67,"6"
4894,Produto_822,Descrição do Produto_822,598.95,87,"8"
4895,Produto_2944,Descrição do Produto_2944,942.44,19,"8"
4896,Produto_9540,Descrição do Produto_9540,970.90,49,"10"
4897,Produto_7363,Descrição do Produto_7363,816.44,8,"7"
4898,Produto_6179,Descrição do Produto_6179,915.43,87,"2"
4899,Produto_4724,Descrição do Produto_4724,820.31,46,"4"
4900,Produto_3633,Descrição do Produto_3633,598.87,87,"5"
4901,Produto_6686,Descrição do Produto_6686,249.13,94,"2"
4902,Produto_9756,Descrição do Produto_9756,54.26,78,"1"
4903,Produto_3630,Descrição do Produto_3630,150.56,32,"6"
4904,Produto_2323,Descrição do Produto_2323,308.16,44,"1"
4905,Produto_5710,Descrição do Produto_5710,647.99,59,"5"
4906,Produto_6867,Descrição do Produto_6867,257.40,41,"9"
4907,Produto_5273,Descrição do Produto_5273,674.42,18,"4"
4908,Produto_5319,Descrição do Produto_5319,310.17,23,"1"
4909,Produto_3385,Descrição do Produto_3385,484.65,36,"5"
4910,Produto_477,Descrição do Produto_477,195.20,54,"7"
4911,Produto_2491,Descrição do Produto_2491,131.43,11,"10"
4912,Produto_902,Descrição do Produto_902,673.95,76,"6"
4913,Produto_4620,Descrição do Produto_4620,513.46,70,"7"
4914,Produto_4610,Descrição do Produto_4610,517.60,58,"9"
4915,Produto_883,Descrição do Produto_883,186.36,4,"9"
4916,Produto_8355,Descrição do Produto_8355,458.86,16,"2"
4917,Produto_7384,Descrição do Produto_7384,166.16,18,"4"
4918,Produto_5922,Descrição do Produto_5922,199.21,79,"7"
4919,Produto_8838,Descrição do Produto_8838,181.55,42,"6"
4920,Produto_4067,Descrição do Produto_4067,329.25,94,"4"
4921,Produto_3727,Descrição do Produto_3727,88.95,49,"8"
4922,Produto_8246,Descrição do Produto_8246,827.75,92,"7"
4923,Produto_1779,Descrição do Produto_1779,629.51,56,"5"
4924,Produto_4413,Descrição do Produto_4413,266.34,47,"10"
4925,Produto_6083,Descrição do Produto_6083,933.17,90,"2"
4926,Produto_8539,Descrição do Produto_8539,77.24,11,"9"
4927,Produto_9967,Descrição do Produto_9967,798.35,43,"4"
4928,Produto_8926,Descrição do Produto_8926,313.73,58,"10"
4929,Produto_8089,Descrição do Produto_8089,147.51,23,"10"
4930,Produto_6555,Descrição do Produto_6555,211.53,46,"1"
4931,Produto_2928,Descrição do Produto_2928,207.79,8,"4"
4932,Produto_6590,Descrição do Produto_6590,674.23,49,"4"
4933,Produto_118,Descrição do Produto_118,809.13,81,"10"
4934,Produto_9282,Descrição do Produto_9282,595.52,58,"1"
4935,Produto_5016,Descrição do Produto_5016,118.47,7,"7"
4936,Produto_6175,Descrição do Produto_6175,15.06,3,"2"
4937,Produto_7913,Descrição do Produto_7913,711.47,81,"5"
4938,Produto_6950,Descrição do Produto_6950,579.62,83,"8"
4939,Produto_8516,Descrição do Produto_8516,562.47,90,"8"
4940,Produto_8369,Descrição do Produto_8369,609.15,57,"10"
4941,Produto_5620,Descrição do Produto_5620,311.43,32,"4"
4942,Produto_6283,Descrição do Produto_6283,290.71,26,"9"
4943,Produto_9537,Descrição do Produto_9537,145.03,42,"6"
4944,Produto_8193,Descrição do Produto_8193,892.16,63,"1"
4945,Produto_1691,Descrição do Produto_1691,684.46,51,"3"
4946,Produto_3573,Descrição do Produto_3573,310.61,21,"7"
4947,Produto_5978,Descrição do Produto_5978,805.69,17,"8"
4948,Produto_173,Descrição do Produto_173,268.41,32,"7"
4949,Produto_4743,Descrição do Produto_4743,495.36,82,"8"
4950,Produto_3042,Descrição do Produto_3042,413.27,51,"6"
4951,Produto_8283,Descrição do Produto_8283,866.04,94,"9"
4952,Produto_7812,Descrição do Produto_7812,807.27,27,"2"
4953,Produto_4080,Descrição do Produto_4080,377.09,60,"2"
4954,Produto_1128,Descrição do Produto_1128,448.60,22,"9"
4955,Produto_2655,Descrição do Produto_2655,100.95,23,"8"
4956,Produto_2539,Descrição do Produto_2539,451.24,72,"4"
4957,Produto_3155,Descrição do Produto_3155,87.58,47,"7"
4958,Produto_8466,Descrição do Produto_8466,576.83,91,"4"
4959,Produto_7714,Descrição do Produto_7714,55.34,1,"10"
4960,Produto_977,Descrição do Produto_977,64.73,29,"6"
4961,Produto_9613,Descrição do Produto_9613,55.62,39,"5"
4962,Produto_67,Descrição do Produto_67,217.11,52,"4"
4963,Produto_3175,Descrição do Produto_3175,521.52,14,"7"
4964,Produto_2872,Descrição do Produto_2872,921.61,47,"5"
4965,Produto_3544,Descrição do Produto_3544,915.88,44,"6"
4966,Produto_4773,Descrição do Produto_4773,769.85,92,"1"
4967,Produto_6214,Descrição do Produto_6214,317.03,42,"4"
4968,Produto_7112,Descrição do Produto_7112,578.50,46,"9"
4969,Produto_5908,Descrição do Produto_5908,689.55,84,"2"
4970,Produto_4523,Descrição do Produto_4523,603.79,55,"1"
4971,Produto_4852,Descrição do Produto_4852,78.05,55,"6"
4972,Produto_2485,Descrição do Produto_2485,605.67,89,"8"
4973,Produto_7916,Descrição do Produto_7916,899.08,98,"7"
4974,Produto_5283,Descrição do Produto_5283,613.59,79,"1"
4975,Produto_6711,Descrição do Produto_6711,947.57,57,"10"
4976,Produto_9214,Descrição do Produto_9214,955.29,72,"7"
4977,Produto_7504,Descrição do Produto_7504,537.45,93,"6"
4978,Produto_236,Descrição do Produto_236,853.67,39,"5"
4979,Produto_2717,Descrição do Produto_2717,455.37,4,"9"
4980,Produto_7826,Descrição do Produto_7826,766.43,26,"8"
4981,Produto_5360,Descrição do Produto_5360,694.04,45,"9"
4982,Produto_3224,Descrição do Produto_3224,681.75,75,"2"
4983,Produto_6181,Descrição do Produto_6181,511.35,76,"9"
4984,Produto_8797,Descrição do Produto_8797,266.72,71,"2"
4985,Produto_7479,Descrição do Produto_7479,590.63,27,"2"
4986,Produto_8314,Descrição do Produto_8314,385.48,58,"2"
4987,Produto_6878,Descrição do Produto_6878,590.50,5,"4"
4988,Produto_2042,Descrição do Produto_2042,697.18,81,"6"
4989,Produto_511,Descrição do Produto_511,53.03,95,"7"
4990,Produto_9259,Descrição do Produto_9259,340.60,100,"1"
4991,Produto_893,Descrição do Produto_893,825.67,57,"8"
4992,Produto_2902,Descrição do Produto_2902,930.39,13,"7"
4993,Produto_6802,Descrição do Produto_6802,140.04,4,"9"
4994,Produto_3474,Descrição do Produto_3474,155.27,3,"3"
4995,Produto_5207,Descrição do Produto_5207,343.76,76,"6"
4996,Produto_2577,Descrição do Produto_2577,804.95,3,"9"
4997,Produto_1594,Descrição do Produto_1594,509.23,73,"8"
4998,Produto_3660,Descrição do Produto_3660,996.94,42,"9"
4999,Produto_3452,Descrição do Produto_3452,463.02,63,"9"
5000,Produto_3159,Descrição do Produto_3159,574.70,60,"8"
5001,Produto_5205,Descrição do Produto_5205,385.53,27,"7"
5002,Produto_7060,Descrição do Produto_7060,570.08,93,"5"
5003,Produto_6625,Descrição do Produto_6625,737.64,54,"5"
5004,Produto_8965,Descrição do Produto_8965,791.51,82,"5"
5005,Produto_8331,Descrição do Produto_8331,599.59,50,"10"
5006,Produto_2860,Descrição do Produto_2860,97.07,67,"1"
5007,Produto_1422,Descrição do Produto_1422,563.68,93,"7"
5008,Produto_1332,Descrição do Produto_1332,800.12,61,"10"
5009,Produto_6628,Descrição do Produto_6628,531.98,95,"3"
5010,Produto_516,Descrição do Produto_516,718.83,34,"8"
5011,Produto_3472,Descrição do Produto_3472,770.18,72,"2"
5012,Produto_3281,Descrição do Produto_3281,172.01,40,"5"
5013,Produto_9077,Descrição do Produto_9077,608.79,60,"4"
5014,Produto_2489,Descrição do Produto_2489,414.83,3,"8"
5015,Produto_3350,Descrição do Produto_3350,883.81,21,"4"
5016,Produto_7786,Descrição do Produto_7786,792.01,72,"8"
5017,Produto_1711,Descrição do Produto_1711,513.70,10,"3"
5018,Produto_2801,Descrição do Produto_2801,224.05,86,"1"
5019,Produto_470,Descrição do Produto_470,892.99,31,"7"
5020,Produto_9340,Descrição do Produto_9340,251.03,87,"10"
5021,Produto_9028,Descrição do Produto_9028,108.00,6,"7"
5022,Produto_1722,Descrição do Produto_1722,593.08,68,"7"
5023,Produto_1602,Descrição do Produto_1602,381.16,43,"10"
5024,Produto_9324,Descrição do Produto_9324,361.99,81,"5"
5025,Produto_5091,Descrição do Produto_5091,628.11,53,"9"
5026,Produto_6389,Descrição do Produto_6389,741.51,43,"10"
5027,Produto_6535,Descrição do Produto_6535,941.69,28,"2"
5028,Produto_5710,Descrição do Produto_5710,83.79,95,"2"
5029,Produto_5319,Descrição do Produto_5319,166.84,50,"1"
5030,Produto_9402,Descrição do Produto_9402,757.33,2,"4"
5031,Produto_3299,Descrição do Produto_3299,123.07,47,"1"
5032,Produto_847,Descrição do Produto_847,762.40,30,"9"
5033,Produto_6238,Descrição do Produto_6238,628.61,40,"3"
5034,Produto_1798,Descrição do Produto_1798,391.95,1,"7"
5035,Produto_7463,Descrição do Produto_7463,478.18,24,"2"
5036,Produto_8136,Descrição do Produto_8136,876.42,81,"5"
5037,Produto_1694,Descrição do Produto_1694,761.39,37,"7"
5038,Produto_9364,Descrição do Produto_9364,368.08,56,"10"
5039,Produto_2571,Descrição do Produto_2571,859.98,65,"10"
5040,Produto_8972,Descrição do Produto_8972,286.47,3,"4"
5041,Produto_2194,Descrição do Produto_2194,389.53,54,"7"
5042,Produto_278,Descrição do Produto_278,988.89,87,"10"
5043,Produto_5750,Descrição do Produto_5750,719.28,12,"9"
5044,Produto_3433,Descrição do Produto_3433,549.97,47,"3"
5045,Produto_9449,Descrição do Produto_9449,845.74,48,"5"
5046,Produto_9324,Descrição do Produto_9324,991.16,29,"9"
5047,Produto_6391,Descrição do Produto_6391,925.69,85,"1"
5048,Produto_3659,Descrição do Produto_3659,69.63,56,"2"
5049,Produto_9731,Descrição do Produto_9731,756.13,21,"2"
5050,Produto_2318,Descrição do Produto_2318,240.36,87,"7"
5051,Produto_1434,Descrição do Produto_1434,816.45,88,"10"
5052,Produto_2833,Descrição do Produto_2833,151.20,45,"1"
5053,Produto_6310,Descrição do Produto_6310,781.73,64,"1"
5054,Produto_5052,Descrição do Produto_5052,398.47,31,"5"
5055,Produto_9005,Descrição do Produto_9005,234.36,30,"7"
5056,Produto_8853,Descrição do Produto_8853,991.83,60,"10"
5057,Produto_9917,Descrição do Produto_9917,286.88,87,"1"
5058,Produto_5646,Descrição do Produto_5646,728.33,7,"6"
5059,Produto_8449,Descrição do Produto_8449,708.03,87,"10"
5060,Produto_6693,Descrição do Produto_6693,503.60,89,"7"
5061,Produto_5447,Descrição do Produto_5447,780.35,17,"1"
5062,Produto_1219,Descrição do Produto_1219,841.97,93,"3"
5063,Produto_9059,Descrição do Produto_9059,286.55,74,"9"
5064,Produto_5049,Descrição do Produto_5049,270.41,22,"6"
5065,Produto_7980,Descrição do Produto_7980,180.08,83,"2"
5066,Produto_7501,Descrição do Produto_7501,482.30,54,"4"
5067,Produto_8613,Descrição do Produto_8613,94.88,59,"6"
5068,Produto_3264,Descrição do Produto_3264,949.72,10,"6"
5069,Produto_3428,Descrição do Produto_3428,318.02,95,"3"
5070,Produto_1932,Descrição do Produto_1932,504.19,62,"6"
5071,Produto_4632,Descrição do Produto_4632,61.83,4,"8"
5072,Produto_6083,Descrição do Produto_6083,118.53,24,"10"
5073,Produto_2000,Descrição do Produto_2000,24.45,64,"3"
5074,Produto_8858,Descrição do Produto_8858,423.25,17,"6"
5075,Produto_5417,Descrição do Produto_5417,916.03,10,"7"
5076,Produto_5737,Descrição do Produto_5737,603.34,70,"6"
5077,Produto_1539,Descrição do Produto_1539,983.79,95,"3"
5078,Produto_4347,Descrição do Produto_4347,190.63,56,"8"
5079,Produto_6555,Descrição do Produto_6555,665.99,18,"3"
5080,Produto_9668,Descrição do Produto_9668,389.21,50,"5"
5081,Produto_2022,Descrição do Produto_2022,271.21,90,"9"
5082,Produto_1565,Descrição do Produto_1565,271.95,16,"1"
5083,Produto_4197,Descrição do Produto_4197,655.27,44,"7"
5084,Produto_9318,Descrição do Produto_9318,12.38,3,"2"
5085,Produto_2180,Descrição do Produto_2180,472.30,99,"3"
5086,Produto_2370,Descrição do Produto_2370,197.84,42,"7"
5087,Produto_1287,Descrição do Produto_1287,172.91,36,"6"
5088,Produto_8783,Descrição do Produto_8783,237.11,26,"1"
5089,Produto_4650,Descrição do Produto_4650,712.12,57,"9"
5090,Produto_345,Descrição do Produto_345,689.03,47,"7"
5091,Produto_119,Descrição do Produto_119,352.76,91,"10"
5092,Produto_2256,Descrição do Produto_2256,615.11,51,"7"
5093,Produto_362,Descrição do Produto_362,789.24,65,"3"
5094,Produto_5478,Descrição do Produto_5478,184.00,45,"7"
5095,Produto_2792,Descrição do Produto_2792,189.26,68,"5"
5096,Produto_7289,Descrição do Produto_7289,155.37,37,"1"
